place,catu,sexe,secu1,year_acc,victim_age,catv,obsm,motor,catr,circ,surf,situ,vma,jour,mois,lum,dep,com,agg_,int,atm,col,lat,long,hour,nb_victim,nb_vehicules
1,1,2,1.0,2021,50.0,50.0,2.0,2.0,4,1.0,2.0,1.0,50.0,27,1,2,91,91345,2,1,1.0,2.0,48.69816,2.29438,8,2,2
1,1,2,1.0,2021,30.0,7.0,2.0,1.0,4,2.0,2.0,1.0,30.0,17,11,1,75,75120,2,3,1.0,2.0,48.867042,2.408854,7,2,2
1,1,2,1.0,2021,49.0,7.0,0.0,1.0,4,2.0,1.0,1.0,50.0,14,10,1,8,8409,2,1,1.0,3.0,49.69879,4.94398,16,2,2
1,1,1,2.0,2021,34.0,33.0,2.0,1.0,4,2.0,1.0,1.0,50.0,20,8,1,24,24322,2,3,1.0,3.0,45.1836,0.73499,19,2,2
1,1,1,8.0,2021,71.0,7.0,0.0,1.0,7,2.0,1.0,1.0,70.0,23,6,1,83,83069,1,1,0.0,7.0,43.15175,6.14337,16,1,1
1,1,1,2.0,2021,34.0,33.0,0.0,1.0,4,1.0,1.0,1.0,70.0,3,8,1,75,75117,2,1,0.0,7.0,48.888911,2.294871,17,1,1
10,3,1,8.0,2021,7.0,7.0,0.0,1.0,4,2.0,1.0,1.0,50.0,10,11,1,974,97409,2,1,0.0,1.0,-20.93325,55.64618,6,2,1
1,1,1,1.0,2021,73.0,10.0,0.0,1.0,3,2.0,2.0,5.0,50.0,26,11,5,60,60223,2,1,1.0,5.0,49.423564,2.636333,22,4,3
1,1,1,1.0,2021,40.0,7.0,2.0,1.0,1,1.0,2.0,1.0,90.0,10,9,1,93,93005,1,1,1.0,2.0,48.9625,2.46697,18,2,2
10,3,2,0.0,2021,38.0,7.0,1.0,2.0,4,1.0,1.0,8.0,30.0,9,2,1,94,94038,2,1,0.0,6.0,48.77774,2.34298,9,2,1
1,1,1,1.0,2021,30.0,7.0,0.0,1.0,3,2.0,1.0,1.0,80.0,20,7,2,60,60653,1,1,0.0,3.0,49.480652,2.455841,21,2,2
10,3,2,0.0,2021,60.0,7.0,1.0,1.0,4,1.0,2.0,1.0,30.0,30,11,1,75,75113,2,3,0.0,6.0,48.818397,2.363583,8,2,1
1,1,1,2.0,2021,34.0,33.0,2.0,1.0,7,1.0,1.0,1.0,50.0,24,8,1,69,69286,2,1,0.0,4.0,45.82384,4.91818,15,4,4
1,1,1,1.0,2021,69.0,7.0,2.0,1.0,3,2.0,1.0,1.0,50.0,9,9,1,64,64396,2,2,0.0,1.0,43.444873,-0.673422,9,2,2
1,1,1,2.0,2021,33.0,2.0,2.0,1.0,4,1.0,1.0,1.0,50.0,16,9,5,64,64445,2,9,0.0,2.0,43.29449,-0.37726,7,2,2
10,3,1,0.0,2021,67.0,37.0,1.0,1.0,4,1.0,1.0,1.0,30.0,9,7,1,54,54395,2,1,0.0,6.0,48.6890614077,6.1823087186,10,2,1
2,2,2,8.0,2021,15.0,2.0,2.0,1.0,4,1.0,1.0,1.0,30.0,14,8,1,973,97302,2,1,0.0,3.0,4.9379088825,-52.3324735165,10,3,2
10,3,2,0.0,2021,14.0,7.0,1.0,1.0,4,2.0,1.0,1.0,50.0,23,5,2,52,52448,2,1,0.0,6.0,48.64347,4.96826,20,2,1
10,3,1,0.0,2021,46.0,10.0,1.0,3.0,4,1.0,1.0,1.0,30.0,17,12,1,69,69382,2,1,0.0,6.0,45.7589,4.83266,12,2,1
1,1,1,2.0,2021,22.0,33.0,5.0,1.0,4,1.0,1.0,1.0,50.0,26,8,5,63,63113,2,1,0.0,6.0,45.77574,3.09923,5,1,1
1,1,1,0.0,2021,29.0,7.0,0.0,1.0,3,2.0,1.0,3.0,80.0,14,7,2,79,79340,1,1,0.0,6.0,46.552191,-0.171189,21,1,1
1,1,1,2.0,2021,36.0,50.0,2.0,3.0,6,2.0,1.0,5.0,20.0,22,7,1,35,35238,1,7,0.0,3.0,48.08709,-1.64287,18,2,2
1,1,2,1.0,2021,42.0,7.0,2.0,1.0,4,2.0,1.0,1.0,50.0,2,12,2,973,97302,2,1,0.0,1.0,4.9152736133,-52.3179104626,17,2,2
1,1,1,8.0,2021,83.0,7.0,2.0,1.0,7,2.0,1.0,4.0,50.0,6,8,1,83,83062,2,1,0.0,5.0,43.128137,6.008677,15,3,3
2,2,2,1.0,2021,40.0,7.0,2.0,1.0,3,2.0,1.0,1.0,80.0,17,10,1,27,27375,1,1,0.0,1.0,49.23394,1.13393,15,6,2
10,3,2,0.0,2021,53.0,1.0,1.0,5.0,4,2.0,2.0,1.0,50.0,19,6,1,75,75116,2,5,0.0,6.0,48.848992,2.266261,12,2,1
1,1,1,2.0,2021,28.0,34.0,0.0,1.0,4,1.0,1.0,1.0,50.0,7,10,5,69,69386,2,1,0.0,6.0,45.7686592908,4.8569977283,20,1,1
10,3,2,0.0,2021,26.0,37.0,1.0,1.0,4,2.0,2.0,1.0,5.0,12,1,5,94,94042,2,1,1.0,6.0,48.828783,2.4702,17,2,1
1,1,2,1.0,2021,28.0,7.0,2.0,1.0,7,1.0,1.0,1.0,90.0,15,6,1,67,67482,1,1,0.0,5.0,48.58858,7.72994,16,5,5
1,1,1,1.0,2021,29.0,7.0,2.0,1.0,3,2.0,1.0,1.0,80.0,13,6,3,40,40181,1,1,0.0,1.0,43.810156,-1.378696,22,4,2
10,3,2,0.0,2021,60.0,7.0,1.0,2.0,4,1.0,2.0,1.0,30.0,26,9,1,75,75104,2,2,1.0,6.0,48.855667,2.348358,15,2,1
1,1,2,8.0,2021,24.0,7.0,0.0,1.0,4,2.0,1.0,1.0,50.0,7,10,3,6,6088,2,1,0.0,6.0,43.70225,7.25381,19,5,4
1,1,1,2.0,2021,46.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,23,2,1,50,50602,2,3,0.0,3.0,49.62547,-1.58719,7,2,2
1,1,1,2.0,2021,15.0,30.0,2.0,1.0,6,2.0,1.0,8.0,30.0,19,2,1,64,64445,2,9,0.0,3.0,43.3165,-0.36012,15,2,2
1,1,1,0.0,2021,76.0,7.0,0.0,1.0,3,2.0,1.0,3.0,50.0,12,5,1,1,1098,2,1,0.0,6.0,45.805582,5.682984,16,1,1
1,1,1,1.0,2021,49.0,7.0,2.0,1.0,3,2.0,2.0,1.0,70.0,1,12,2,14,14366,2,1,1.0,6.0,49.147,0.24392,16,3,2
10,3,2,0.0,2021,39.0,7.0,1.0,1.0,4,2.0,1.0,1.0,50.0,30,11,1,66,66136,2,1,0.0,6.0,42.6938376514,2.9007037729,8,2,1
10,3,2,0.0,2021,94.0,7.0,1.0,1.0,7,2.0,1.0,1.0,50.0,28,9,1,13,13105,2,1,0.0,1.0,43.746177,5.078339,10,2,1
1,1,1,8.0,2021,18.0,33.0,2.0,1.0,3,2.0,1.0,1.0,50.0,20,7,1,45,45098,2,1,0.0,3.0,47.819314,1.755584,18,2,2
10,3,1,0.0,2021,29.0,30.0,1.0,1.0,4,2.0,2.0,1.0,30.0,3,12,5,75,75113,2,3,1.0,6.0,48.826245,2.377587,18,2,1
1,1,1,0.0,2021,88.0,10.0,2.0,1.0,3,2.0,2.0,1.0,70.0,13,3,1,76,76595,1,2,1.0,3.0,49.636333,0.162127,18,4,2
1,1,1,8.0,2021,25.0,1.0,2.0,5.0,7,2.0,2.0,1.0,30.0,18,11,4,38,38185,2,2,1.0,3.0,45.19112,5.7202,2,2,2
1,1,1,2.0,2021,14.0,2.0,0.0,1.0,3,2.0,2.0,1.0,30.0,27,11,1,64,64138,1,6,1.0,7.0,43.2436839516,-0.2680063248,10,1,1
1,1,1,0.0,2021,25.0,7.0,0.0,1.0,1,3.0,1.0,3.0,130.0,4,7,1,78,78349,1,1,0.0,6.0,48.571379,1.995129,7,2,1
1,1,2,1.0,2021,29.0,7.0,0.0,1.0,1,3.0,1.0,1.0,90.0,26,8,1,95,95212,1,1,0.0,7.0,49.029076903,2.538349825,15,1,1
1,1,2,8.0,2021,23.0,7.0,0.0,1.0,3,2.0,1.0,1.0,50.0,13,9,1,28,28218,2,1,0.0,2.0,48.44053,1.47033,18,3,3
1,1,1,0.0,2021,31.0,50.0,0.0,3.0,3,2.0,1.0,3.0,50.0,8,9,3,15,15119,2,1,0.0,6.0,45.251092,3.204882,4,1,1
1,1,2,1.0,2021,26.0,7.0,2.0,1.0,1,1.0,1.0,1.0,110.0,2,8,1,13,13015,1,1,0.0,4.0,43.432,5.393,17,5,3
1,1,1,2.0,2021,47.0,33.0,2.0,1.0,1,2.0,1.0,1.0,110.0,3,9,2,57,57343,1,1,0.0,2.0,49.32778,6.18549,7,2,2
1,1,1,1.0,2021,23.0,10.0,2.0,1.0,4,1.0,1.0,1.0,50.0,19,9,1,974,97411,2,2,0.0,3.0,-20.87653,55.44823,12,2,2
1,1,1,1.0,2021,19.0,7.0,2.0,1.0,4,2.0,1.0,1.0,80.0,16,9,1,37,37093,1,1,0.0,1.0,47.1313509289,0.449932011,13,3,2
2,2,2,1.0,2021,47.0,7.0,0.0,1.0,2,2.0,1.0,1.0,80.0,17,7,1,201,201092,1,1,0.0,3.0,41.727543,9.401943,17,3,2
1,1,1,8.0,2021,20.0,7.0,0.0,1.0,4,1.0,1.0,4.0,50.0,28,5,1,93,93051,2,3,0.0,7.0,48.83761,2.54314,12,1,1
1,1,1,2.0,2021,40.0,33.0,0.0,1.0,3,2.0,1.0,1.0,80.0,27,10,3,34,34320,1,3,0.0,3.0,43.6637827676,3.7237268686,19,3,2
1,1,2,1.0,2021,43.0,7.0,2.0,1.0,1,1.0,1.0,1.0,90.0,16,7,1,13,13043,1,1,0.0,4.0,43.38296,5.22792,12,3,3
1,1,1,2.0,2021,17.0,2.0,2.0,1.0,3,4.0,1.0,1.0,50.0,17,8,1,67,67101,2,9,0.0,3.0,48.529093,7.498088,19,3,2
6,2,1,8.0,2021,17.0,7.0,2.0,1.0,1,3.0,1.0,1.0,70.0,8,1,3,93,93078,1,1,0.0,2.0,48.95783,2.53098,23,8,2
1,1,1,2.0,2021,56.0,1.0,0.0,5.0,3,2.0,1.0,1.0,80.0,5,7,1,73,73290,1,1,0.0,7.0,45.294634,6.926429,15,1,1
10,3,1,0.0,2021,85.0,7.0,1.0,1.0,2,2.0,1.0,1.0,70.0,12,3,3,972,97234,1,1,0.0,6.0,14.678003,-61.165239,19,2,1
2,2,1,1.0,2021,43.0,7.0,2.0,1.0,4,2.0,1.0,1.0,30.0,8,12,1,66,66136,2,1,0.0,2.0,42.6775820697,2.905164957,8,3,2
10,3,1,0.0,2021,18.0,7.0,1.0,1.0,3,2.0,1.0,1.0,80.0,22,2,1,46,46172,1,1,0.0,6.0,44.357095,1.42645,10,2,1
1,1,2,1.0,2021,43.0,7.0,0.0,1.0,1,1.0,1.0,3.0,130.0,30,5,1,1,1320,2,1,0.0,7.0,46.299828574,4.9004937708,14,3,1
1,1,1,2.0,2021,43.0,33.0,2.0,1.0,1,1.0,1.0,1.0,90.0,22,9,1,94,94028,1,1,0.0,2.0,48.79665,2.44336,19,2,2
1,1,1,2.0,2021,32.0,50.0,2.0,3.0,4,2.0,1.0,1.0,30.0,22,12,1,75,75111,2,4,0.0,3.0,48.85291,2.388499,15,2,2
1,1,1,0.0,2021,27.0,32.0,6.0,1.0,2,2.0,1.0,1.0,50.0,10,9,3,978,97801,2,1,0.0,6.0,18.069473,-63.03512,18,1,1
1,1,1,2.0,2021,16.0,30.0,2.0,1.0,7,2.0,1.0,1.0,50.0,9,11,1,6,6027,2,1,0.0,1.0,43.659214,7.164189,7,2,2
10,3,2,0.0,2021,63.0,7.0,1.0,1.0,2,1.0,1.0,1.0,50.0,19,1,2,971,97121,2,1,0.0,6.0,16.230354,-61.788483,5,2,1
1,1,2,1.0,2021,20.0,7.0,0.0,1.0,2,1.0,1.0,1.0,110.0,21,3,1,91,91553,1,1,0.0,6.0,48.63138,2.49977,15,1,1
4,2,2,3.0,2021,2.0,7.0,2.0,1.0,1,3.0,1.0,1.0,90.0,14,3,1,93,93039,1,1,0.0,2.0,48.92834,2.33116,13,4,2
1,1,1,1.0,2021,35.0,7.0,2.0,1.0,4,1.0,2.0,1.0,50.0,24,12,5,75,75118,2,4,0.0,2.0,48.899466,2.35941,18,2,2
1,1,1,2.0,2021,62.0,43.0,2.0,1.0,1,3.0,1.0,1.0,90.0,27,1,1,13,13028,1,1,0.0,3.0,43.21025,5.5833,10,2,2
1,1,1,2.0,2021,68.0,31.0,2.0,1.0,3,2.0,1.0,1.0,80.0,11,7,1,27,27196,1,6,0.0,3.0,49.297283,1.174722,11,2,2
1,1,1,2.0,2021,21.0,32.0,0.0,1.0,1,3.0,1.0,1.0,90.0,24,2,1,92,92036,1,1,0.0,2.0,48.9348439651,2.2672648297,17,2,2
1,1,1,1.0,2021,36.0,7.0,2.0,1.0,4,2.0,1.0,1.0,50.0,3,12,1,93,93049,2,2,0.0,3.0,48.86799,2.50336,15,2,2
1,1,2,8.0,2021,80.0,1.0,2.0,5.0,4,2.0,2.0,1.0,50.0,24,7,1,56,56162,1,1,0.0,3.0,47.70648,-3.41443,17,2,2
1,1,2,1.0,2021,87.0,7.0,2.0,1.0,3,2.0,1.0,1.0,50.0,7,5,1,14,14456,2,3,0.0,3.0,49.116172,-0.179601,13,2,2
1,1,1,2.0,2021,38.0,33.0,2.0,1.0,3,2.0,1.0,1.0,50.0,8,9,1,92,92036,2,3,0.0,3.0,48.9455,2.30782,13,2,2
2,2,2,2.0,2021,6.0,2.0,2.0,3.0,4,2.0,1.0,1.0,50.0,13,2,1,75,75118,2,5,0.0,3.0,48.8896910112,2.3401891402,14,3,2
10,3,1,0.0,2021,36.0,7.0,1.0,1.0,4,2.0,1.0,1.0,50.0,30,9,1,15,15014,2,1,0.0,6.0,44.92806,2.4433,18,2,1
1,1,1,1.0,2021,42.0,7.0,2.0,1.0,3,2.0,1.0,1.0,80.0,12,9,1,83,83035,1,1,0.0,1.0,43.23355,5.765851,15,2,2
1,1,1,2.0,2021,28.0,34.0,2.0,1.0,4,2.0,1.0,1.0,50.0,26,7,1,63,63113,2,3,0.0,3.0,45.75852,3.08111,17,2,2
2,2,2,1.0,2021,22.0,7.0,2.0,1.0,1,2.0,1.0,1.0,90.0,4,9,3,94,94017,1,1,0.0,6.0,48.83022,2.49573,21,3,2
10,3,2,0.0,2021,81.0,7.0,1.0,1.0,4,2.0,1.0,1.0,50.0,16,12,1,72,72181,2,6,0.0,6.0,48.0040532253,0.1983907512,15,3,1
1,1,1,2.0,2021,25.0,30.0,0.0,1.0,3,3.0,1.0,1.0,50.0,25,5,1,92,92064,2,1,0.0,7.0,48.84291,2.22093,14,1,1
2,2,2,1.0,2021,23.0,7.0,2.0,1.0,1,3.0,1.0,1.0,110.0,1,9,1,95,95582,1,1,0.0,2.0,48.97231,2.24798,14,3,2
1,1,1,1.0,2021,38.0,7.0,2.0,1.0,4,2.0,2.0,1.0,50.0,2,5,5,67,67482,2,4,1.0,3.0,48.545868,7.758191,1,2,2
10,3,2,0.0,2021,56.0,7.0,1.0,1.0,3,3.0,1.0,1.0,50.0,29,3,1,92,92051,2,1,0.0,6.0,48.8872476922,2.2806018591,19,3,1
10,3,1,0.0,2021,71.0,7.0,1.0,1.0,4,2.0,1.0,1.0,50.0,16,4,1,6,6027,2,9,0.0,6.0,43.66462,7.17179,10,2,1
1,1,2,8.0,2021,24.0,1.0,2.0,5.0,4,2.0,1.0,5.0,30.0,8,9,1,75,75114,2,2,0.0,3.0,48.822249,2.330308,7,2,2
2,2,1,1.0,2021,13.0,7.0,2.0,1.0,3,2.0,1.0,1.0,50.0,19,7,1,27,27681,1,3,0.0,3.0,49.07675,1.464,10,4,2
1,1,2,8.0,2021,21.0,7.0,0.0,1.0,1,1.0,1.0,2.0,50.0,23,8,5,31,31555,2,1,0.0,7.0,43.58614,1.40244,22,1,1
1,1,1,2.0,2021,41.0,33.0,0.0,1.0,4,1.0,1.0,1.0,70.0,13,4,1,75,75114,2,1,0.0,7.0,48.824104,2.307761,9,1,1
10,3,1,0.0,2021,2.0,7.0,1.0,1.0,4,1.0,1.0,1.0,30.0,8,10,1,92,92019,2,1,0.0,6.0,48.7673813373,2.2686311603,17,2,1
2,2,1,2.0,2021,22.0,2.0,2.0,1.0,3,2.0,1.0,1.0,50.0,25,10,5,50,50129,2,2,0.0,3.0,49.63884,-1.61645,20,3,2
2,2,2,2.0,2021,46.0,33.0,0.0,1.0,3,2.0,1.0,1.0,80.0,1,8,1,4,4100,1,1,0.0,7.0,44.435971,6.872141,17,2,1
1,1,1,2.0,2021,36.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,20,8,2,24,24547,2,1,0.0,6.0,45.132373,1.284542,20,2,2
1,1,1,2.0,2021,24.0,30.0,2.0,3.0,4,2.0,1.0,1.0,50.0,24,8,4,64,64445,2,3,0.0,3.0,43.30439,-0.36748,20,2,2
1,1,1,8.0,2021,22.0,7.0,0.0,1.0,3,2.0,2.0,1.0,80.0,14,9,2,60,60239,1,1,1.0,7.0,49.237664,1.958227,7,1,1
1,1,1,1.0,2021,86.0,7.0,0.0,1.0,3,2.0,1.0,1.0,90.0,17,12,1,16,16028,1,3,0.0,3.0,45.492148437,-0.1551014185,15,2,2
2,2,1,2.0,2021,14.0,2.0,2.0,1.0,3,2.0,1.0,1.0,70.0,18,12,1,14,14626,1,2,0.0,3.0,49.084202,0.282311,17,3,2
10,3,1,8.0,2021,15.0,10.0,1.0,1.0,3,3.0,2.0,1.0,50.0,18,3,1,93,93031,2,1,1.0,6.0,48.95272,2.31597,16,2,1
10,3,2,0.0,2021,19.0,7.0,1.0,1.0,3,2.0,1.0,1.0,50.0,23,10,1,47,47215,1,1,0.0,6.0,44.35901,0.7057,13,2,1
1,1,1,2.0,2021,15.0,2.0,0.0,1.0,4,2.0,1.0,3.0,50.0,22,7,1,68,68091,1,1,0.0,6.0,47.908245,7.579778,11,1,1
10,3,1,0.0,2021,14.0,7.0,1.0,1.0,3,2.0,1.0,4.0,50.0,7,10,1,94,94017,2,1,0.0,6.0,48.811,2.53972,16,2,1
2,2,2,1.0,2021,76.0,7.0,2.0,1.0,2,2.0,1.0,1.0,70.0,20,6,1,30,30169,1,1,0.0,5.0,43.7817,4.295,11,5,3
1,1,2,1.0,2021,48.0,7.0,2.0,1.0,2,2.0,1.0,1.0,70.0,4,1,1,202,202120,2,1,0.0,2.0,42.64959,9.44058,7,2,2
1,1,1,1.0,2021,82.0,7.0,2.0,1.0,3,2.0,1.0,1.0,50.0,27,9,1,40,40234,1,2,0.0,3.0,43.965641,-0.314988,10,2,2
1,1,1,1.0,2021,45.0,7.0,2.0,1.0,1,3.0,2.0,8.0,90.0,17,11,3,94,94028,1,1,1.0,2.0,48.7909200219,2.4408531189,6,2,2
1,1,1,8.0,2021,26.0,1.0,0.0,5.0,4,2.0,1.0,5.0,30.0,17,9,5,75,75117,2,3,0.0,3.0,48.884537,2.326983,20,2,2
2,2,2,2.0,2021,17.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,2,4,1,75,75112,2,2,0.0,3.0,48.844576,2.438766,17,3,2
1,1,2,1.0,2021,30.0,7.0,2.0,1.0,4,2.0,1.0,1.0,80.0,1,3,1,33,33348,1,2,0.0,4.0,45.344798,-1.022064,8,6,3
1,1,1,2.0,2021,18.0,30.0,2.0,1.0,3,2.0,1.0,1.0,50.0,9,6,1,64,64102,2,6,0.0,3.0,43.48357,-1.50199,20,2,2
1,1,1,2.0,2021,23.0,1.0,2.0,5.0,4,2.0,1.0,5.0,50.0,14,9,1,35,35238,2,2,0.0,3.0,48.11475,-1.65723,18,2,2
10,3,2,0.0,2021,18.0,40.0,1.0,5.0,4,3.0,1.0,1.0,30.0,19,1,1,44,44109,2,1,0.0,6.0,47.20908,-1.56725,17,2,1
1,1,1,1.0,2021,32.0,7.0,0.0,1.0,4,2.0,1.0,1.0,50.0,10,6,1,75,75112,2,1,0.0,6.0,48.825304,2.419979,20,1,1
1,1,1,1.0,2021,64.0,7.0,2.0,1.0,3,2.0,1.0,1.0,50.0,26,6,1,94,94055,2,3,0.0,3.0,48.78539,2.53937,16,2,2
10,3,2,0.0,2021,53.0,7.0,1.0,1.0,3,2.0,2.0,1.0,50.0,29,11,4,3,3095,2,1,1.0,6.0,46.13805,3.45626,17,2,1
1,1,2,2.0,2021,23.0,1.0,2.0,5.0,4,1.0,1.0,1.0,50.0,9,2,5,69,69388,2,1,0.0,3.0,45.73953,4.85941,17,2,2
1,1,2,0.0,2021,71.0,7.0,0.0,1.0,4,1.0,1.0,3.0,50.0,29,3,1,66,66037,2,1,0.0,2.0,42.6939487063,3.034016937,14,2,2
10,3,2,8.0,2021,17.0,7.0,1.0,1.0,4,1.0,1.0,1.0,30.0,15,6,1,38,38185,2,1,0.0,3.0,45.18446,5.71564,14,2,1
1,1,2,2.0,2021,58.0,80.0,2.0,3.0,4,2.0,2.0,1.0,50.0,30,1,1,62,62528,2,3,1.0,3.0,50.446639,2.802198,16,2,2
10,3,1,0.0,2021,38.0,31.0,1.0,1.0,4,1.0,1.0,1.0,50.0,21,6,1,974,97416,2,1,0.0,3.0,-21.34362,55.46978,16,2,1
2,2,2,1.0,2021,66.0,7.0,0.0,1.0,3,2.0,1.0,3.0,80.0,18,7,1,28,28322,1,1,1.0,6.0,48.707943,0.922591,17,2,1
4,2,2,1.0,2021,23.0,7.0,0.0,1.0,3,1.0,1.0,3.0,50.0,1,1,5,60,60002,2,6,0.0,7.0,49.3650561872,2.1624966859,23,4,1
2,2,2,1.0,2021,22.0,7.0,0.0,1.0,6,2.0,1.0,1.0,50.0,13,6,1,64,64102,2,1,0.0,7.0,43.47775,-1.48807,9,2,1
2,2,1,8.0,2021,37.0,7.0,2.0,1.0,4,2.0,1.0,1.0,50.0,1,8,5,33,33063,2,2,0.0,3.0,44.890698,-0.546846,3,3,2
1,1,2,2.0,2021,55.0,43.0,2.0,1.0,3,1.0,1.0,4.0,70.0,5,9,1,4,4088,1,6,0.0,6.0,43.952201,5.771481,12,3,2
1,1,1,8.0,2021,46.0,1.0,2.0,5.0,4,1.0,1.0,1.0,30.0,31,12,1,75,75119,2,2,0.0,3.0,48.898194,2.386009,10,3,2
1,1,2,1.0,2021,43.0,7.0,0.0,1.0,3,2.0,1.0,1.0,80.0,19,4,1,64,64160,1,9,0.0,3.0,43.355126,-1.417966,14,2,2
10,3,1,0.0,2021,82.0,7.0,1.0,1.0,4,2.0,1.0,6.0,30.0,22,9,1,66,66136,2,3,0.0,6.0,42.69492,2.8845,18,2,1
3,2,1,1.0,2021,1.0,7.0,0.0,1.0,1,1.0,1.0,1.0,110.0,26,7,3,77,77384,1,1,0.0,6.0,48.602273,2.634138,1,3,2
1,1,1,1.0,2021,45.0,7.0,2.0,1.0,3,2.0,2.0,1.0,90.0,4,1,3,27,27701,1,1,1.0,2.0,49.25695,1.16918,8,2,2
2,2,2,1.0,2021,41.0,43.0,2.0,1.0,4,2.0,1.0,1.0,50.0,17,9,1,93,93073,2,3,0.0,3.0,48.94348,2.5713,12,3,2
1,1,1,2.0,2021,23.0,30.0,2.0,1.0,4,2.0,1.0,1.0,50.0,13,7,1,92,92036,2,1,0.0,3.0,48.931477,2.319998,20,2,2
10,3,2,0.0,2021,55.0,7.0,1.0,1.0,6,2.0,1.0,8.0,30.0,5,10,1,71,71306,2,9,0.0,6.0,46.674327127,4.362485406,14,2,1
1,1,1,2.0,2021,64.0,1.0,2.0,5.0,4,1.0,1.0,5.0,30.0,26,1,1,75,75101,2,2,0.0,7.0,48.857728,2.347792,16,1,1
1,1,1,2.0,2021,19.0,33.0,0.0,1.0,3,2.0,1.0,3.0,80.0,29,8,1,14,14203,1,1,0.0,7.0,49.2371171,-0.080539,16,1,1
1,1,2,1.0,2021,28.0,7.0,2.0,1.0,4,2.0,1.0,1.0,30.0,28,4,1,69,69385,2,1,0.0,3.0,45.7538,4.8055,16,4,2
10,3,1,0.0,2021,73.0,3.0,1.0,3.0,4,2.0,1.0,1.0,50.0,13,12,5,59,59426,2,1,0.0,6.0,50.746188,3.157661,17,2,1
2,2,2,1.0,2021,66.0,3.0,0.0,1.0,4,2.0,1.0,1.0,50.0,8,1,1,25,25056,2,4,0.0,6.0,47.240122,5.993761,14,2,1
1,1,1,2.0,2021,65.0,34.0,0.0,1.0,3,2.0,1.0,3.0,80.0,15,6,1,202,202226,1,1,0.0,7.0,42.229234,9.352591,17,1,1
1,1,1,0.0,2021,57.0,15.0,0.0,1.0,1,3.0,1.0,1.0,130.0,14,1,1,34,34157,1,1,0.0,6.0,43.451081,3.59446,13,1,1
1,1,1,2.0,2021,38.0,30.0,2.0,1.0,9,2.0,1.0,1.0,30.0,18,5,1,93,93001,2,9,0.0,3.0,48.91546,2.36808,19,2,2
1,1,1,1.0,2021,48.0,7.0,2.0,1.0,7,2.0,2.0,1.0,80.0,24,5,1,42,42031,1,1,0.0,1.0,45.4124786093,4.2372543812,19,2,2
1,1,2,8.0,2021,40.0,50.0,2.0,3.0,4,2.0,1.0,1.0,50.0,23,8,1,60,60159,2,3,0.0,3.0,49.40575,2.80866,10,2,2
9,2,1,1.0,2021,14.0,7.0,2.0,1.0,3,2.0,2.0,5.0,90.0,21,10,1,14,14174,1,3,1.0,3.0,48.8531103017,-0.5767312644,11,4,2
10,3,1,0.0,2021,5.0,7.0,1.0,1.0,4,1.0,1.0,1.0,30.0,13,9,1,60,60159,2,1,0.0,6.0,49.4167385129,2.82900846,8,2,1
1,1,1,2.0,2021,30.0,33.0,1.0,1.0,3,2.0,1.0,1.0,80.0,21,9,3,67,67348,1,1,0.0,6.0,48.453919,7.474426,23,2,1
1,1,2,1.0,2021,29.0,7.0,2.0,1.0,1,1.0,2.0,1.0,90.0,1,6,1,13,13215,1,1,1.0,2.0,43.36512,5.36054,18,5,5
1,1,2,1.0,2021,23.0,7.0,0.0,1.0,1,3.0,1.0,1.0,130.0,22,9,3,76,76122,1,1,0.0,4.0,49.7959790906,1.5031930216,20,3,3
1,1,1,8.0,2021,21.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,1,9,1,973,97302,2,2,0.0,3.0,4.9340308514,-52.3292479813,16,2,2
1,1,1,8.0,2021,50.0,1.0,2.0,5.0,4,1.0,1.0,1.0,50.0,24,2,1,974,97407,2,6,0.0,3.0,-20.94227,55.29187,14,2,2
1,1,2,2.0,2021,28.0,30.0,2.0,1.0,2,2.0,1.0,1.0,40.0,23,9,5,987,98714,1,1,0.0,3.0,-16.535517,-151.746495,19,2,2
1,1,1,2.0,2021,20.0,33.0,0.0,1.0,3,2.0,1.0,1.0,70.0,28,2,1,38,38048,1,1,0.0,6.0,45.600377,5.125079,16,1,1
1,1,2,1.0,2021,79.0,7.0,2.0,1.0,3,2.0,2.0,1.0,80.0,29,1,1,64,64010,1,3,1.0,3.0,43.333144,-1.01538,10,2,2
1,1,1,8.0,2021,34.0,7.0,0.0,1.0,3,2.0,1.0,3.0,50.0,18,12,5,36,36068,2,1,0.0,6.0,47.206581,1.751646,0,1,1
10,3,1,0.0,2021,53.0,10.0,1.0,1.0,3,2.0,1.0,3.0,50.0,6,1,5,91,91027,2,2,0.0,6.0,48.70997,2.38554,6,2,1
1,1,1,2.0,2021,70.0,33.0,2.0,1.0,3,2.0,1.0,8.0,50.0,20,7,1,64,64483,2,6,0.0,3.0,43.41232,-1.61793,17,2,2
1,1,1,2.0,2021,28.0,1.0,2.0,5.0,4,1.0,1.0,5.0,50.0,27,4,1,75,75104,2,7,0.0,1.0,48.853251,2.368612,12,2,2
1,1,1,0.0,2021,39.0,50.0,0.0,3.0,4,2.0,1.0,1.0,50.0,16,5,1,33,33205,2,1,0.0,7.0,44.626886,-0.381474,17,1,1
